,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency,Burst Area
MeanVar1,167.696,167.696,167.72625,0.030249999999995225,False,0.15550000000001774,0.18575000000001296,1,0.46241313319428745,167.7115,0.015500000000002956,0.01474999999999227,33.05785123967464,0.010385428094380197
MeanVar1,167.88175,167.88175,167.9115,0.029749999999978627,False,0.15500000000000114,0.18474999999997976,1,0.47120480674828563,167.8965,0.01474999999999227,0.014999999999986358,33.613445378175406,0.010403896794453686
MeanVar1,168.0665,168.0665,168.09525,0.028750000000002274,False,0.15625,0.18500000000000227,1,0.4507866264049584,168.0805,0.014000000000010004,0.01474999999999227,34.78260869564942,0.009737394165977927
MeanVar1,168.2515,168.2515,168.2795,0.02800000000002001,False,0.15649999999996567,0.18449999999998568,1,0.4425608878037772,168.26500000000001,0.013500000000021828,0.014499999999998181,35.71428571426019,0.009392128726087414
MeanVar1,168.43599999999998,168.43599999999998,168.46375,0.02775000000002592,False,0.15625,0.18400000000002592,1,0.4375758402623303,168.4495,0.013500000000021828,0.014250000000004093,36.03603603600238,0.009174993318265663
MeanVar1,168.62,168.62,168.6475,0.02750000000000341,False,0.1564999999999941,0.1839999999999975,1,0.43685275997194095,168.63375,0.013749999999987494,0.013750000000015916,36.363636363631855,0.00909042033340095
MeanVar1,168.804,168.804,168.83125,0.027250000000009322,False,0.1564999999999941,0.1837500000000034,1,0.43533634229873014,168.8175,0.013499999999993406,0.013750000000015916,36.69724770640946,0.00901182471023393
MeanVar1,168.98775,168.98775,169.01525,0.02750000000000341,False,0.15625,0.1837500000000034,1,0.4388337235189601,169.0015,0.013749999999987494,0.013750000000015916,36.363636363631855,0.00909040886720459
MeanVar1,169.1715,169.1715,169.19925,0.0277499999999975,False,0.15625,0.1839999999999975,1,0.439545654711676,169.18525,0.013749999999987494,0.014000000000010004,36.036036036039285,0.009209021567273743
MeanVar1,169.3555,169.3555,169.3845,0.028999999999996362,False,0.15500000000000114,0.1839999999999975,1,0.45765269698354943,169.36950000000002,0.014000000000010004,0.014999999999986358,34.48275862069398,0.00988138998264369
MeanVar1,169.5395,169.5395,169.56900000000002,0.02950000000001296,False,0.15474999999997863,0.1842499999999916,1,0.4547901195322256,169.5535,0.014000000000010004,0.015500000000002956,33.89830508473087,0.010000231982034693
MeanVar1,169.72375,169.72375,169.75375,0.030000000000001137,False,0.15450000000001296,0.1845000000000141,1,0.4546688065435065,169.73775,0.014000000000010004,0.015999999999991132,33.33333333333207,0.010172174761595239
MeanVar1,169.90825,169.90825,169.9385,0.030249999999995225,False,0.15424999999999045,0.18449999999998568,1,0.4579832855804934,169.92275,0.014499999999998181,0.015749999999997044,33.05785123967464,0.010368804717099129
MeanVar1,170.09275,170.09275,170.123,0.030249999999995225,False,0.15425000000001887,0.1845000000000141,1,0.462091240552807,170.10775,0.01500000000001478,0.015249999999980446,33.05785123967464,0.010511081848087574
MeanVar1,170.27725,170.27725,170.30775,0.030499999999989313,False,0.15450000000001296,0.18500000000000227,1,0.4664051420036399,170.293,0.015749999999997044,0.01474999999999227,32.786885245913126,0.010629908549768833
MeanVar1,170.46225,170.46225,170.4925,0.030249999999995225,False,0.15450000000001296,0.18475000000000819,1,0.46672138784346406,170.47775000000001,0.015500000000002956,0.01474999999999227,33.05785123967464,0.010521319731504535
MeanVar1,170.64700000000002,170.64700000000002,170.6775,0.030499999999989313,False,0.15399999999999636,0.18449999999998568,1,0.4774898171301943,170.6625,0.015499999999974534,0.01500000000001478,32.786885245913126,0.010725464910549293
MeanVar1,170.8315,170.8315,170.86125,0.02975000000000705,False,0.15524999999999523,0.18500000000000227,1,0.4619807391444746,170.84625,0.01474999999999227,0.01500000000001478,33.6134453781433,0.010211806881948478
MeanVar1,171.0165,171.0165,171.04525,0.028750000000002274,False,0.1557499999999834,0.18449999999998568,1,0.45226063035752156,171.03075,0.014250000000004093,0.014499999999998181,34.78260869564942,0.00977676925990413
MeanVar1,171.201,171.201,171.2295,0.028500000000008185,False,0.1560000000000059,0.1845000000000141,1,0.448471531508736,171.21475,0.013750000000015916,0.01474999999999227,35.087719298235534,0.009624297948383913
MeanVar1,171.3855,171.3855,171.4135,0.027999999999991587,False,0.1560000000000059,0.1839999999999975,1,0.4422938600860404,171.39925,0.013749999999987494,0.014250000000004093,35.714285714296444,0.009361366593501362
MeanVar1,171.5695,171.5695,171.59725,0.0277499999999975,False,0.15625,0.1839999999999975,1,0.4412393804865107,171.58325,0.013749999999987494,0.014000000000010004,36.036036036039285,0.009246591399837573
MeanVar1,171.7535,171.7535,171.78099999999998,0.02749999999997499,False,0.15625000000002842,0.1837500000000034,1,0.4403375544263382,171.76725,0.013749999999987494,0.013749999999987494,36.363636363669436,0.00915600202206774
MeanVar1,171.93725,171.93725,171.965,0.0277499999999975,False,0.1559999999999775,0.183749999999975,1,0.4404120246035166,171.95125000000002,0.014000000000010004,0.013749999999987494,36.036036036039285,0.009174579264349919
MeanVar1,172.12099999999998,172.12099999999998,172.149,0.02800000000002001,False,0.15575000000001182,0.18375000000003183,1,0.46069857602736153,172.13475,0.013750000000015916,0.014250000000004093,35.71428571426019,0.009649846235560523
MeanVar1,172.30475,172.30475,172.333,0.028249999999985675,False,0.15575000000001182,0.1839999999999975,1,0.4451063891206939,172.31875,0.013999999999981583,0.014250000000004093,35.39823008851352,0.009412739373855143
MeanVar1,172.48875,172.48875,172.51725,0.028499999999979764,False,0.15550000000001774,0.1839999999999975,1,0.44829690096266794,172.50275,0.013999999999981583,0.014499999999998181,35.08771929827053,0.009586209751520147
MeanVar1,172.67275,172.67275,172.702,0.02924999999999045,False,0.15475000000000705,0.1839999999999975,1,0.4539440224416625,172.68675000000002,0.014000000000010004,0.015249999999980446,34.18803418804535,0.009905557483345004
MeanVar1,172.85675,172.85675,172.8865,0.02975000000000705,False,0.15474999999997863,0.18449999999998568,1,0.45817135027121647,172.87075000000002,0.014000000000010004,0.015749999999997044,33.6134453781433,0.010147561854686741
MeanVar1,173.04125,173.04125,173.0715,0.030249999999995225,False,0.15375000000000227,0.1839999999999975,1,0.4621738084637367,173.0555,0.014250000000004093,0.015999999999991132,33.05785123967464,0.010448211706462934
MeanVar1,173.22525,173.22525,173.25575,0.030500000000017735,False,0.15375000000000227,0.18425000000002,1,0.4662840574014846,173.24025,0.01500000000001478,0.015500000000002956,32.78688524588257,0.01063257306444043
MeanVar1,173.4095,173.4095,173.44075,0.03125,False,0.15349999999997976,0.18474999999997976,1,0.49068027881374243,173.42525,0.015749999999997044,0.015500000000002956,32.0,0.011347992324393992
MeanVar1,173.59425,173.59425,173.62475,0.030500000000017735,False,0.15399999999999636,0.1845000000000141,1,0.47225859448734453,173.61,0.015750000000025466,0.01474999999999227,32.78688524588257,0.010770739177316987
MeanVar1,173.77875,173.77875,173.80925,0.030499999999989313,False,0.15399999999999636,0.18449999999998568,1,0.4704071741797089,173.7945,0.015749999999997044,0.01474999999999227,32.786885245913126,0.010656230415935013
MeanVar1,173.96325,173.96325,173.9935,0.030250000000023647,False,0.15399999999999636,0.18425000000002,1,0.4689031438504175,173.97875,0.015500000000002956,0.014750000000020691,33.05785123964358,0.01051714117069229
MeanVar1,174.1475,174.1475,174.1775,0.030000000000001137,False,0.15500000000000114,0.18500000000000227,1,0.46671022976557874,174.16275000000002,0.015250000000008868,0.01474999999999227,33.33333333333207,0.01038086375243537
MeanVar1,174.3325,174.3325,174.36175,0.02924999999999045,False,0.15500000000000114,0.1842499999999916,1,0.46225848115445156,174.347,0.014499999999998181,0.01474999999999227,34.18803418804535,0.010095968647294775
MeanVar1,174.51675,174.51675,174.54575,0.028999999999996362,False,0.15524999999999523,0.1842499999999916,1,0.4572595553073377,174.531,0.014250000000004093,0.01474999999999227,34.48275862069398,0.009925074888590386
MeanVar1,174.701,174.701,174.72975,0.028750000000002274,False,0.15550000000001774,0.18425000000002,1,0.4570365589428673,174.71525,0.014250000000004093,0.014499999999998181,34.78260869564942,0.009876483603364454
MeanVar1,174.88525,174.88525,174.91375,0.028499999999979764,False,0.1560000000000059,0.18449999999998568,1,0.4651242939051274,174.89925,0.013999999999981583,0.014499999999998181,35.08771929827053,0.009912120168478424
MeanVar1,175.06975,175.06975,175.0975,0.0277499999999975,False,0.1560000000000059,0.1837500000000034,1,0.4430003706626429,175.08350000000002,0.013750000000015916,0.013999999999981583,36.036036036039285,0.009264102504987505
MeanVar1,175.2535,175.2535,175.28099999999998,0.02749999999997499,False,0.15625000000002842,0.1837500000000034,1,0.4426465010799336,175.26725,0.013749999999987494,0.013749999999987494,36.363636363669436,0.009192274622641656
MeanVar1,175.43725,175.43725,175.46475,0.02750000000000341,False,0.15624999999997158,0.183749999999975,1,0.4419075307738153,175.451,0.013749999999987494,0.013750000000015916,36.363636363631855,0.009168109351910897
MeanVar1,175.62099999999998,175.62099999999998,175.6485,0.027500000000031832,False,0.1559999999999775,0.18350000000000932,1,0.4449871529650866,175.63475,0.013750000000015916,0.013750000000015916,36.363636363594274,0.009220918685871103
MeanVar1,175.8045,175.8045,175.83225,0.0277499999999975,False,0.1560000000000059,0.1837500000000034,1,0.4461891241481152,175.81825,0.013750000000015916,0.013999999999981583,36.036036036039285,0.009303683819261816
MeanVar1,175.98825,175.98825,176.01625,0.02800000000002001,False,0.1557499999999834,0.1837500000000034,1,0.44868101431771423,176.002,0.013750000000015916,0.014250000000004093,35.71428571426019,0.009430908611114355
MeanVar1,176.172,176.172,176.20025,0.028250000000014097,False,0.15524999999999523,0.18350000000000932,1,0.4436258307168266,176.18575,0.013750000000015916,0.014499999999998181,35.39823008847791,0.009436142664855854
MeanVar1,176.3555,176.3555,176.38525,0.02975000000000705,False,0.15424999999999045,0.1839999999999975,1,0.47389854691043554,176.36975,0.014250000000004093,0.015500000000002956,33.6134453781433,0.010413052738781795
MeanVar1,176.5395,176.5395,176.56900000000002,0.02950000000001296,False,0.15449999999998454,0.1839999999999975,1,0.4574017486583788,176.55375,0.014250000000004093,0.015250000000008868,33.89830508473087,0.010057686098654022
MeanVar1,176.7235,176.7235,176.7535,0.030000000000001137,False,0.15424999999999045,0.1842499999999916,1,0.45944157417292353,176.73775,0.014250000000004093,0.015749999999997044,33.33333333333207,0.010252565558372896
MeanVar1,176.90775,176.90775,176.938,0.030249999999995225,False,0.15400000000002478,0.18425000000002,1,0.46209994565748885,176.92225,0.014499999999998181,0.015749999999997044,33.05785123967464,0.010429914036947418
MeanVar1,177.092,177.092,177.1225,0.030499999999989313,False,0.15375000000000227,0.1842499999999916,1,0.4657151521677625,177.10675,0.01474999999999227,0.015749999999997044,32.786885245913126,0.010616079991003577
MeanVar1,177.27625,177.27625,177.30675,0.030499999999989313,False,0.15350000000000819,0.1839999999999975,1,0.4686815036757815,177.29125,0.014999999999986358,0.015500000000002956,32.786885245913126,0.01069927540042243
MeanVar1,177.46025,177.46025,177.49099999999999,0.0307499999999834,False,0.15375000000000227,0.18449999999998568,1,0.4718580867566158,177.476,0.015749999999997044,0.014999999999986358,32.520325203269586,0.010813894870331662
MeanVar1,177.64475,177.64475,177.6755,0.030750000000011823,False,0.15350000000000819,0.18425000000002,1,0.48133623783058216,177.66075,0.016000000000019554,0.01474999999999227,32.52032520323953,0.010996113641760733
MeanVar1,177.829,177.829,177.8595,0.030499999999989313,False,0.15424999999999045,0.18474999999997976,1,0.4781684673862626,177.84475,0.015749999999997044,0.01474999999999227,32.786885245913126,0.010830462899209992
MeanVar1,178.01375,178.01375,178.04375,0.030000000000001137,False,0.15475000000000705,0.18475000000000819,1,0.46643286408509366,178.029,0.015250000000008868,0.01474999999999227,33.33333333333207,0.01040269268101067
MeanVar1,178.1985,178.1985,178.22799999999998,0.02949999999998454,False,0.15525000000002365,0.18475000000000819,1,0.4619173084454231,178.21325000000002,0.014750000000020691,0.014749999999963848,33.89830508476353,0.010165194801192195
MeanVar1,178.38325,178.38325,178.41225,0.028999999999996362,False,0.1554999999999893,0.18449999999998568,1,0.4568759588246346,178.3975,0.014250000000004093,0.01474999999999227,34.48275862069398,0.009922965802915894
MeanVar1,178.56775,178.56775,178.59625,0.028500000000008185,False,0.1554999999999893,0.1839999999999975,1,0.4518143121685166,178.5815,0.013750000000015916,0.01474999999999227,35.087719298235534,0.009689643580885789
MeanVar1,178.75175,178.75175,178.78,0.028250000000014097,False,0.15575000000001182,0.18400000000002592,1,0.4496359235682427,178.7655,0.013750000000015916,0.014499999999998181,35.39823008847791,0.009573607525255604
MeanVar1,178.93575,178.93575,178.96375,0.027999999999991587,False,0.15625,0.1842499999999916,1,0.44809062902127544,178.94975,0.013999999999981583,0.014000000000010004,35.714285714296444,0.009443929512047285
MeanVar1,179.12,179.12,179.14775,0.0277499999999975,False,0.15625,0.1839999999999975,1,0.45290795419863183,179.13375,0.013749999999987494,0.014000000000010004,36.036036036039285,0.009455173554208503
MeanVar1,179.304,179.304,179.3315,0.02750000000000341,False,0.15625,0.1837500000000034,1,0.4467070949763211,179.31775,0.013749999999987494,0.013750000000015916,36.363636363631855,0.00926932223409416
MeanVar1,179.48775,179.48775,179.51525,0.02750000000000341,False,0.15625,0.1837500000000034,1,0.4444798841875377,179.5015,0.013749999999987494,0.013750000000015916,36.363636363631855,0.009209088069577579
MeanVar1,179.6715,179.6715,179.6995,0.027999999999991587,False,0.15575000000001182,0.1837500000000034,1,0.44632730103219875,179.68525,0.013749999999987494,0.014250000000004093,35.714285714296444,0.009377157540467003
MeanVar1,179.85525,179.85525,179.88375,0.028499999999979764,False,0.15525000000002365,0.1837500000000034,1,0.4500455547540151,179.869,0.013749999999987494,0.01474999999999227,35.08771929827053,0.009589318614024777
MeanVar1,180.03900000000002,180.03900000000002,180.06775,0.028749999999973852,False,0.15500000000000114,0.183749999999975,1,0.4539691069162201,180.053,0.013999999999981583,0.01474999999999227,34.782608695683805,0.009760584048613576
MeanVar1,180.22275,180.22275,180.252,0.029250000000018872,False,0.15449999999998454,0.1837500000000034,1,0.4557646771456568,180.23675,0.014000000000010004,0.015250000000008868,34.18803418801213,0.009938374211551661
MeanVar1,180.4065,180.4065,180.43625,0.02975000000000705,False,0.15450000000001296,0.18425000000002,1,0.454358948927062,180.42075,0.014250000000004093,0.015500000000002956,33.6134453781433,0.010070026685540108
MeanVar1,180.59075,180.59075,180.6215,0.0307499999999834,False,0.15375000000000227,0.18449999999998568,1,0.48168232366023245,180.6055,0.01474999999999227,0.015999999999991132,32.520325203269586,0.010961991892890861
MeanVar1,180.77525,180.77525,180.80575,0.030499999999989313,False,0.15375000000000227,0.1842499999999916,1,0.46850479039171156,180.79,0.01474999999999227,0.015749999999997044,32.786885245913126,0.01067663557733969
MeanVar1,180.9595,180.9595,180.99,0.030500000000017735,False,0.15399999999999636,0.1845000000000141,1,0.4658421022658422,180.9745,0.01500000000001478,0.015500000000002956,32.78688524588257,0.010652655719014689
MeanVar1,181.144,181.144,181.17475,0.0307499999999834,False,0.15400000000002478,0.18475000000000819,1,0.47289315403510773,181.15975,0.015749999999997044,0.014999999999986358,32.520325203269586,0.0108280908821949
MeanVar1,181.32875,181.32875,181.35925,0.030499999999989313,False,0.15375000000000227,0.1842499999999916,1,0.472458994060338,181.3445,0.015749999999997044,0.01474999999999227,32.786885245913126,0.01072435398624405
MeanVar1,181.513,181.513,181.5435,0.030499999999989313,False,0.15399999999999636,0.18449999999998568,1,0.48070828966324597,181.5285,0.015500000000002956,0.014999999999986358,32.786885245913126,0.01083797745154773
MeanVar1,181.6975,181.6975,181.7275,0.030000000000001137,False,0.15475000000000705,0.18475000000000819,1,0.47143653036694116,181.71275,0.015250000000008868,0.01474999999999227,33.33333333333207,0.010492432430022928
MeanVar1,181.88225,181.88225,181.912,0.02975000000000705,False,0.15500000000000114,0.18475000000000819,1,0.4741626927548346,181.897,0.01474999999999227,0.01500000000001478,33.6134453781433,0.010448816094797836
MeanVar1,182.067,182.067,182.09599999999998,0.02899999999996794,False,0.15575000000001182,0.18474999999997976,1,0.46383745467124077,182.08125,0.014250000000004093,0.014749999999963848,34.48275862072778,0.010043278069783718
MeanVar1,182.25175,182.25175,182.28,0.028250000000014097,False,0.1559999999999775,0.1842499999999916,1,0.45055905872504,182.2655,0.013750000000015916,0.014499999999998181,35.39823008847791,0.009585989999471082
MeanVar1,182.43599999999998,182.43599999999998,182.46400000000003,0.02800000000004843,False,0.15624999999997158,0.18425000000002,1,0.4460997997239238,182.44975,0.013750000000015916,0.014250000000032514,35.71428571422394,0.00940875611183549
MeanVar1,182.62025,182.62025,182.64775,0.02750000000000341,False,0.15625,0.1837500000000034,1,0.4463336496983518,182.63400000000001,0.013750000000015916,0.013749999999987494,36.363636363631855,0.009277826043229253
MeanVar1,182.804,182.804,182.8315,0.02750000000000341,False,0.1564999999999941,0.1839999999999975,1,0.44566861203542,182.81775000000002,0.013750000000015916,0.013749999999987494,36.363636363631855,0.009257368238812626
MeanVar1,182.988,182.988,183.0155,0.02750000000000341,False,0.1560000000000059,0.18350000000000932,1,0.447277927803032,183.00175000000002,0.013750000000015916,0.013749999999987494,36.363636363631855,0.009251298254254013
MeanVar1,183.1715,183.1715,183.19975,0.028249999999985675,False,0.15550000000001774,0.1837500000000034,1,0.45974200909427776,183.1855,0.013999999999981583,0.014250000000004093,35.39823008851352,0.009698179727133882
MeanVar1,183.35525,183.35525,183.3835,0.028249999999985675,False,0.15550000000001774,0.1837500000000034,1,0.45234212451654376,183.36925,0.013999999999981583,0.014250000000004093,35.39823008851352,0.00958058192777335
MeanVar1,183.53900000000002,183.53900000000002,183.56799999999998,0.02899999999996794,False,0.15500000000000114,0.18399999999996908,1,0.45420134993850186,183.553,0.013999999999981583,0.014999999999986358,34.48275862072778,0.00980420600265905
MeanVar1,183.72299999999998,183.72299999999998,183.75275,0.02975000000000705,False,0.15425000000001887,0.18400000000002592,1,0.46022881958806794,183.73725000000002,0.014250000000032514,0.015499999999974534,33.6134453781433,0.010145344389766683
MeanVar1,183.907,183.907,183.937,0.030000000000001137,False,0.15424999999999045,0.1842499999999916,1,0.4613688015235273,183.92125000000001,0.014250000000004093,0.015749999999997044,33.33333333333207,0.010283580243471176
MeanVar1,184.09125,184.09125,184.12125,0.030000000000001137,False,0.15424999999999045,0.1842499999999916,1,0.46441409669715294,184.1055,0.014250000000004093,0.015749999999997044,33.33333333333207,0.010430124790476227
MeanVar1,184.2755,184.2755,184.30625,0.030750000000011823,False,0.15375000000000227,0.1845000000000141,1,0.47871362993224575,184.29025000000001,0.014750000000020691,0.015999999999991132,32.52032520323953,0.0109714924621946
MeanVar1,184.46,184.46,184.49099999999999,0.03099999999997749,False,0.15400000000002478,0.18500000000000227,1,0.4805596974414429,184.4755,0.015500000000002956,0.015499999999974534,32.25806451615246,0.011063684967900844
MeanVar1,184.645,184.645,184.6755,0.030499999999989313,False,0.15424999999999045,0.18474999999997976,1,0.473930314597137,184.66075,0.015749999999997044,0.01474999999999227,32.786885245913126,0.010780950499683408
MeanVar1,184.82975,184.82975,184.86,0.030250000000023647,False,0.15449999999998454,0.18475000000000819,1,0.4743383099530034,184.84525,0.015500000000002956,0.014750000000020691,33.05785123964358,0.010666535458955849
MeanVar1,185.0145,185.0145,185.0445,0.030000000000001137,False,0.15450000000001296,0.1845000000000141,1,0.470963691078948,185.0295,0.01500000000001478,0.014999999999986358,33.33333333333207,0.010479698923801031
MeanVar1,185.199,185.199,185.2285,0.02949999999998454,False,0.15524999999999523,0.18474999999997976,1,0.4672954663229055,185.21375,0.01474999999999227,0.01474999999999227,33.89830508476353,0.010265150425434555
MeanVar1,185.38375,185.38375,185.41299999999998,0.02924999999999045,False,0.15525000000002365,0.1845000000000141,1,0.47176019791728563,185.398,0.014250000000004093,0.014999999999986358,34.18803418804535,0.010271139512944135
MeanVar1,185.56825,185.56825,185.597,0.028750000000002274,False,0.1557499999999834,0.18449999999998568,1,0.46185469933914414,185.58225000000002,0.014000000000010004,0.01474999999999227,34.78260869564942,0.009924713756993496
MeanVar1,185.75275,185.75275,185.78075,0.02800000000002001,False,0.1564999999999941,0.1845000000000141,1,0.4464305098697484,185.7665,0.013750000000015916,0.014250000000004093,35.71428571426019,0.0094072280902718
MeanVar1,185.93725,185.93725,185.96475,0.02750000000000341,False,0.15624999999997158,0.183749999999975,1,0.4466547793557785,185.95075,0.013499999999993406,0.014000000000010004,36.363636363631855,0.009280521929761518
MeanVar1,186.12099999999998,186.12099999999998,186.14875,0.02775000000002592,False,0.1560000000000059,0.18375000000003183,1,0.44641775283002194,186.13475,0.013750000000015916,0.014000000000010004,36.03603603600238,0.009313854249193206
MeanVar1,186.30475,186.30475,186.33225,0.02749999999997499,False,0.15625,0.183749999999975,1,0.44769828364226216,186.3185,0.013749999999987494,0.013749999999987494,36.363636363669436,0.009279368484521813
MeanVar1,186.4885,186.4885,186.5165,0.02800000000002001,False,0.1554999999999893,0.18350000000000932,1,0.451711231508948,186.50225,0.013750000000015916,0.014250000000004093,35.71428571426019,0.009488472225339438
MeanVar1,186.672,186.672,186.70125,0.02924999999999045,False,0.15500000000000114,0.1842499999999916,1,0.4716596509180415,186.68625,0.014250000000004093,0.014999999999986358,34.18803418804535,0.010215886262548384
MeanVar1,186.85625,186.85625,186.8855,0.029250000000018872,False,0.15474999999997863,0.1839999999999975,1,0.4609103448818288,186.87025,0.014000000000010004,0.015250000000008868,34.18803418801213,0.01004769479864237
MeanVar1,187.04025,187.04025,187.07025,0.030000000000001137,False,0.15425000000001887,0.18425000000002,1,0.4635579399842249,187.0545,0.014250000000004093,0.015749999999997044,33.33333333333207,0.01031298819868916
MeanVar1,187.2245,187.2245,187.25475,0.030249999999995225,False,0.15399999999999636,0.1842499999999916,1,0.46425983984044983,187.23875,0.014250000000004093,0.015999999999991132,33.05785123967464,0.010461523460837976
MeanVar1,187.40875,187.40875,187.43925,0.030499999999989313,False,0.15400000000002478,0.1845000000000141,1,0.46867362591268014,187.4235,0.01474999999999227,0.015749999999997044,32.786885245913126,0.01065903976481763
MeanVar1,187.59325,187.59325,187.62400000000002,0.030750000000011823,False,0.15349999999997976,0.1842499999999916,1,0.4720854167893387,187.6085,0.015249999999980446,0.015500000000031378,32.52032520323953,0.010835900630665238
MeanVar1,187.7775,187.7775,187.8085,0.03100000000000591,False,0.15375000000000227,0.18475000000000819,1,0.48609066788924593,187.7935,0.015999999999991132,0.01500000000001478,32.25806451612288,0.01119056694186051
MeanVar1,187.96225,187.96225,187.99325,0.03099999999997749,False,0.15425000000001887,0.18524999999999636,1,0.4830627056937486,187.97825,0.015999999999991132,0.014999999999986358,32.25806451615246,0.011036879537368852
MeanVar1,188.1475,188.1475,188.17775,0.030249999999995225,False,0.15500000000000114,0.18524999999999636,1,0.4721731226725163,188.16275000000002,0.015250000000008868,0.014999999999986358,33.05785123967464,0.010575273793349164
MeanVar1,188.33275,188.33275,188.36225,0.02949999999998454,False,0.15500000000000114,0.18449999999998568,1,0.4644717579107228,188.3475,0.01474999999999227,0.01474999999999227,33.89830508476353,0.01018349007541266
MeanVar1,188.51725,188.51725,188.54625,0.028999999999996362,False,0.15550000000001774,0.1845000000000141,1,0.4606951950153542,188.5315,0.014250000000004093,0.01474999999999227,34.48275862069398,0.00999482958078447
MeanVar1,188.70175,188.70175,188.73025,0.028500000000008185,False,0.1559999999999775,0.18449999999998568,1,0.45477609478463416,188.71575,0.014000000000010004,0.014499999999998181,35.087719298235534,0.009747692126449495
MeanVar1,188.88625,188.88625,188.9145,0.028250000000014097,False,0.1560000000000059,0.18425000000002,1,0.45008020667875037,188.9,0.013750000000015916,0.014499999999998181,35.39823008847791,0.009560474785406897
MeanVar1,189.0705,189.0705,189.0985,0.027999999999991587,False,0.1560000000000059,0.1839999999999975,1,0.4627939649990802,189.08425,0.013749999999987494,0.014250000000004093,35.714285714296444,0.009713333621780899
MeanVar1,189.2545,189.2545,189.282,0.02750000000000341,False,0.15625,0.1837500000000034,1,0.4470673860479523,189.26825,0.013749999999987494,0.013750000000015916,36.363636363631855,0.009281658250650623
MeanVar1,189.43825,189.43825,189.46599999999998,0.027749999999969077,False,0.15625000000002842,0.1839999999999975,1,0.4481216809370003,189.452,0.013749999999987494,0.013999999999981583,36.03603603607619,0.009325301351451933
MeanVar1,189.62225,189.62225,189.65025,0.027999999999991587,False,0.1557499999999834,0.183749999999975,1,0.45264150462024655,189.636,0.013749999999987494,0.014250000000004093,35.714285714296444,0.009508370982294685
MeanVar1,189.80599999999998,189.80599999999998,189.83475,0.028750000000030695,False,0.15524999999999523,0.18400000000002592,1,0.4563548732931039,189.82,0.014000000000010004,0.014750000000020691,34.78260869561504,0.009793809011092116
MeanVar1,189.99,189.99,190.01925,0.02924999999999045,False,0.15500000000000114,0.1842499999999916,1,0.4553090863246142,190.00425,0.014250000000004093,0.014999999999986358,34.18803418804535,0.009947602841500995
MeanVar1,190.17425,190.17425,190.20475,0.030499999999989313,False,0.15350000000000819,0.1839999999999975,1,0.48002077422609823,190.18875,0.014499999999998181,0.015999999999991132,32.786885245913126,0.01082385594317918
MeanVar1,190.35825,190.35825,190.38875,0.030499999999989313,False,0.15425000000001887,0.18475000000000819,1,0.46811479901803404,190.37275,0.014499999999998181,0.015999999999991132,32.786885245913126,0.01059159951512975
MeanVar1,190.543,190.543,190.5735,0.030499999999989313,False,0.15399999999999636,0.18449999999998568,1,0.4682897279239571,190.558,0.014999999999986358,0.015500000000002956,32.786885245913126,0.010689415247762497
MeanVar1,190.7275,190.7275,190.75825,0.030750000000011823,False,0.15399999999999636,0.18475000000000819,1,0.47319008536309726,190.743,0.015500000000002956,0.015250000000008868,32.52032520323953,0.010850772966112168
MeanVar1,190.91225,190.91225,190.94275,0.030499999999989313,False,0.15399999999999636,0.18449999999998568,1,0.4754643949515065,190.92825,0.015999999999991132,0.014499999999998181,32.786885245913126,0.010816247844170207
MeanVar1,191.09675,191.09675,191.12725,0.030500000000017735,False,0.15449999999998454,0.18500000000000227,1,0.4760492295735593,191.1125,0.015750000000025466,0.01474999999999227,32.78688524588257,0.010750635223998975
MeanVar1,191.28175,191.28175,191.31225,0.030500000000017735,False,0.15449999999998454,0.18500000000000227,1,0.4821055854687938,191.297,0.015250000000008868,0.015250000000008868,32.78688524588257,0.010804601030330575
MeanVar1,191.46675,191.46675,191.49625,0.02950000000001296,False,0.1554999999999893,0.18500000000000227,1,0.4660045901046238,191.48125000000002,0.014500000000026603,0.014999999999986358,33.89830508473087,0.010218355494651339
MeanVar1,191.65175,191.65175,191.6805,0.028750000000002274,False,0.1560000000000059,0.18475000000000819,1,0.4538192345394243,191.66575,0.014000000000010004,0.01474999999999227,34.78260869564942,0.009766412555627093
MeanVar1,191.8365,191.8365,191.8645,0.027999999999991587,False,0.15625,0.1842499999999916,1,0.45116251647700123,191.85025000000002,0.013750000000015916,0.014249999999975671,35.714285714296444,0.00954558384204778
MeanVar1,192.02075,192.02075,192.0485,0.0277499999999975,False,0.15625,0.1839999999999975,1,0.4482895316492216,192.0345,0.013750000000015916,0.013999999999981583,36.036036036039285,0.009392386031578877
MeanVar1,192.20475,192.20475,192.23225,0.02750000000000341,False,0.15625,0.1837500000000034,1,0.44352106298368055,192.21825,0.013500000000021828,0.013999999999981583,36.363636363631855,0.009233154594379773
MeanVar1,192.3885,192.3885,192.4165,0.02800000000002001,False,0.1557499999999834,0.1837500000000034,1,0.4615199282629917,192.4025,0.014000000000010004,0.014000000000010004,35.71428571426019,0.009646263252138569
MeanVar1,192.57225,192.57225,192.60025,0.027999999999991587,False,0.1560000000000059,0.1839999999999975,1,0.4506478037369923,192.58625,0.014000000000010004,0.013999999999981583,35.714285714296444,0.009442759406445376
